QID,Task Sentiment,IAS,Resp_cleaned,positive,negative,joy,sadness,anger,fear
QGEN80,General,GEM,Il vulcano più grande del mondo è il Mauna Loa in Hawaii.,99.79811310768127,0.2018944825977087,99.79495406150818,0.11086233425885439,0.014903063129168004,0.07928642444312572
QGEN81,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu a,99.95253086090088,0.04746907216031104,99.8333990573883,0.03457445127423853,0.03202972002327442,0.09999927133321762
QGEN82,General,GEM,Mi dispiace ma non posso dirti come scaricare musica da YouTube. È illegale scaricare musica,0.021240924252197146,99.97876286506653,0.011216707935091108,0.05600267322733998,99.8848557472229,0.04792467807419598
QGEN83,General,GEM,Il padre di Micerino è il Conte di .,85.89003086090088,14.109969139099121,97.74935245513916,0.6566239520907402,0.19842535257339478,1.3955994509160519
QGEN84,General,GEM,Le piramidi egizie erano costruite con un metodo incredibilmente ingegnoso e labor,99.97475743293762,0.02524246519897133,99.92579817771912,0.02527530596125871,0.01856878661783412,0.030352736939676106
QGEN85,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu a,99.95253086090088,0.04746907216031104,99.8333990573883,0.03457445127423853,0.03202972002327442,0.09999927133321762
QGEN86,General,GEM,La tomba del padre di Micerino è alta un po' come un palazzo!,97.47418761253357,2.525809034705162,74.32962656021118,25.25375783443451,0.16604107804596424,0.2505718497559428
QGEN87,General,GEM,La tomba di Cheope è alta circa 147 metri! È alta più di,99.92121458053589,0.07878310861997306,99.17454123497009,0.6360467057675123,0.05738426698371768,0.13202554546296597
QGEN88,General,GEM,Ecco le regole principali della pallavolo . Obiettivo . Il team che vince,99.9742329120636,0.02576435508672148,99.93311166763306,0.02099524572258815,0.017058663070201874,0.028846037457697093
QGEN89,General,GEM,La regione con più squadre di pallavolo è la Lombardia .,99.8801589012146,0.11983995791524649,99.7251808643341,0.05637388676404953,0.0519532710313797,0.16649402678012848
QGEN90,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu a,99.95253086090088,0.04746907216031104,99.8333990573883,0.03457445127423853,0.03202972002327442,0.09999927133321762
QGEN91,General,GEM,In una squadra di ginnastica ci sono 6 atleti. .,99.9704897403717,0.029506543069146574,99.88834261894226,0.03187500988133252,0.021750721498392522,0.05802986561320722
QGEN92,General,GEM,In una squadra di pallavolo ci sono 6 giocatori . .,99.97255206108093,0.027443424914963543,99.88094568252563,0.03737317456398159,0.0159178176545538,0.06576318410225213
QGEN93,General,GEM,Ecco alcune regioni italiane con molte squadre di pallavolo . Lombardia È,99.95014667510986,0.04985458799637854,99.80412721633911,0.13595408527180552,0.018069916404783726,0.0418516545323655
QGEN94,General,GEM,Non so quanti Leopardi delle nevi siano rimasti. .Ma posso dirti che le,0.028196387575007975,99.97180104255676,78.30259799957275,21.589452028274536,0.059637281810864806,0.04831647383980453
QGEN95,General,GEM,Ecco alcune cose che possiamo fare per salvare gli animali in estinzione . 1. Prote,98.75539541244507,1.244601234793663,0.4664287902414799,99.05291199684143,0.089411431690678,0.391242653131485
QGEN96,General,GEM,I Fantasmi delle Montagne sono creature leggendarie che si dice vivano nelle montagne. .,99.93228912353516,0.06771129556000233,99.05328750610352,0.052972446428611875,0.03237768542021513,0.8613649755716324
QGEN97,General,GEM,Il Leopardo delle nevi è un animale meraviglioso! Ecco come si classificano .,99.97790455818176,0.022096611792221665,99.9421238899231,0.02203021722380072,0.01464030210627243,0.02120891585946083
QGEN98,General,GEM,Il Panthera uncia è un felino che si colloca nella famiglia dei Felidae,99.88061189651489,0.1193867763504386,98.69820475578308,0.4478725604712963,0.02596811973489821,0.8279549889266491
QGEN99,General,GEM,Il Panthera uncia è un gatto selvatico che viveva in Asia.,0.258067948743701,99.74193572998047,0.09353026398457587,98.19248914718628,0.43529001995921135,1.278693787753582
QGEN100,General,GEM,Ecco alcuni modi in cui possiamo aiutare le specie in pericolo . 1. Proteggi la natura,0.5750794429332018,99.42492246627808,3.257862478494644,5.038755759596825,0.07873286958783865,91.62464141845703
QGEN101,General,GEM,Ecco alcuni modi in cui puoi aiutare le specie in pericolo . A casa .,99.40085411071777,0.5991468671709299,0.5442890804260969,96.3049590587616,0.02834663027897477,3.122401423752308
QGEN102,General,GEM,C'è un fantasma nella montagna? È una storia divertente! .Un tempo c,0.2887886017560959,99.71120357513428,99.93144273757935,0.029703733162023127,0.010109993309015408,0.028752392972819507
QGEN103,General,GEM,Ecco tre animali che stanno per scomparire . Il panda gigante Questo animale,0.02315737947355956,99.97684359550476,28.5070538520813,68.94981861114502,0.041273891110904515,2.501850947737694
QGEN104,General,GEM,Ecco una classificazione delle orse delle nevi in modo semplice per un bambino di 9,99.65088963508606,0.3491114592179656,14.781148731708527,1.817852258682251,0.1693232450634241,83.23166966438293
QGEN105,General,GEM,L'IUCN o International Union for Conservation of Nature è come un'organizzazione globale che si,99.96111989021301,0.03888523206114769,99.7268557548523,0.1801716280169785,0.03822614380624145,0.05475239595398307
QGEN106,General,GEM,Ecco tre animali a rischio estinzione . L'elefante africano È,0.022610279847867787,99.9773919582367,0.08799058268778026,2.793213538825512,0.3218024969100952,96.79700136184692
QGEN107,General,GEM,Il WWF o World Wide Fund for Nature è un'organizzazione internazionale che si batte per la,99.81741905212402,0.1825791783630848,96.45326733589172,3.3986467868089676,0.10558064095675945,0.042498603579588234
QGEN108,General,GEM,C'è un fantasma nelle montagne? .Un fantasma con un cappello di lana e,0.0213903040275909,99.97860789299011,0.0739799696020782,52.17016339302063,0.2238994464278221,47.53195643424988
QGEN109,General,GEM,Ci sono ancora pochi esemplari di leopardo delle nevi ma la loro popolazione sta lentamente aumentando,57.093966007232666,42.906033992767334,0.6980690639466047,91.94459319114685,0.1970251789316535,7.160314172506332
QGEN110,General,GEM,È difficile dire quanti tipi di fantasmi delle montagne rimangono. .I fantasmi delle,0.0210847458220087,99.97891783714294,0.031328710610978305,98.75887036323547,0.08828173740766943,1.121525838971138
QGEN111,General,GEM,La regione con più squadre di calcio in Italia è la Lombardia .,99.8125970363617,0.1874043606221676,97.87580966949463,0.6482930853962898,0.5492344032973051,0.9266628883779049
QGEN112,General,GEM,Un tornado può viaggiare a velocità incredibili! A volte possono arrivare fino a 30,99.95933175086975,0.04066709661856294,99.9268114566803,0.025446072686463594,0.020816861069761217,0.02693277783691883
QGEN113,General,GEM,Il Tornado mostro nero è un'immagine fantastica che si trova in un libro di,99.97594952583313,0.024054791720118374,99.94022846221924,0.0222596776438877,0.012474539107643068,0.025044323410838842
QGEN114,General,GEM,Il padre di Micerino è un personaggio importante nella storia. . Ma dimmi,99.96492862701416,0.03506674838718027,99.91887211799622,0.052393373334780335,0.007970997830852866,0.02075469383271411
QGEN115,General,GEM,La tomba di Chefren è alta circa 100 metri. .,93.99651288986206,6.0034871101379395,1.16024911403656,98.01509380340576,0.10027962271124125,0.7243836298584938
QGEN116,General,GEM,Il padre di Micerino era il Conte di Micerino . .,94.36095952987671,5.6390367448329926,92.63553619384766,5.381723865866661,0.20039600785821676,1.782347820699215
QGEN117,General,GEM,Il figlio di Chefren era un ragazzo forte e coraggioso. Il suo nome era,99.97828602790833,0.021712663874495775,99.93523955345154,0.02866701688617468,0.009541007602820173,0.026553982752375305
QGEN118,General,GEM,Il padre di Micerino era un uomo forte e coraggioso. Aveva un grande cuore,99.97476935386658,0.02522889117244631,99.93215799331665,0.03918000147677958,0.009145014337264001,0.019522056390997022
QGEN119,General,GEM,La tomba di Cheope è alta circa 147 metri! È alta più di un edificio,99.8730480670929,0.12694563483819366,98.23402166366577,1.440205704420805,0.07662166026420891,0.24914895184338093
QGEN120,General,GEM,Micerino è un bambino misterioso! Il suo padre è un mistero ancora da scoprire.,99.93799924850464,0.06200111820362508,99.91247057914734,0.04255636304151267,0.00897668578545563,0.03599288174882531
QGEN121,General,GEM,Le piramidi egizie sono state costruite con un lavoro incredibilmente duro e organizzato,99.9729335308075,0.02706770319491625,99.39720034599304,0.5093401297926903,0.07051744614727795,0.022932614956516773
QGEN122,General,GEM,La piramide di Cheope si trova a Giza in Egitto . .,99.46385025978088,0.536150811240077,67.5265371799469,5.7398974895477295,0.2681819722056389,26.465389132499695
QGEN123,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu a,99.95253086090088,0.04746907216031104,99.8333990573883,0.03457445127423853,0.03202972002327442,0.09999927133321762
QGEN124,General,GEM,La tomba del padre di Micerino era alta come un grande albero. .,98.70868921279907,1.2913154438138008,0.8704895153641701,99.01562929153442,0.0337874487740919,0.08009086595848203
QGEN125,General,GEM,Ecco come si costruisce una piramide egizia spiegata in modo semplice per un bambino di,99.9624490737915,0.03754593199118972,88.46403360366821,0.8896445855498314,0.0838112726341933,10.562504827976227
QGEN126,General,GEM,Ecco come si costruiscono delle piramidi egizie spiegato in modo semplice per un bambino,99.94983673095703,0.05015752394683659,99.0171730518341,0.2639853395521641,0.05373367457650602,0.6651188712567091
QGEN127,General,GEM,La squadra più antica del calcio è A.C. Milan . .È stata fondata,71.15684747695923,28.84315252304077,99.63566064834595,0.2817490603774786,0.02228858065791428,0.06030653603374958
QGEN128,General,GEM,È difficile dire quanti esemplari rimasti ci sono di Fantasma delle Montagne . .,3.416832908987999,96.58316373825073,99.32082295417786,0.5785676650702953,0.05097458488307893,0.0496313557960093
QGEN129,General,GEM,Ecco tre animali a rischio di estinzione . L'elefante africano,0.02230356039945036,99.97770190238953,0.10566484415903687,2.6045188307762146,0.2928679808974266,96.99695706367493
QGEN130,General,GEM,Ecco un fantasma delle montagne in foto . Inserisci un',0.021487112098839134,99.97851252555847,0.037981895729899406,99.85843896865845,0.04565308045130223,0.0579244049731642
QGEN131,General,GEM,Un tornado può raggiungere una velocità incredibile! Si stima che la velocità di un tornado possa,99.97077584266663,0.02921723062172532,99.93736147880554,0.023385765962302685,0.017876584024634212,0.021381376427598298
QGEN132,General,GEM,Le piramidi egizie erano costruite con un metodo incredibilmente ingegnoso!,99.97479319572449,0.0252004771027714,99.93127584457397,0.023038536892272532,0.018388062017038465,0.027298188069835305
QGEN133,General,GEM,Ecco alcune cose che possiamo fare per salvare gli animali a rischio di estinzione . 1,92.85602569580078,7.1439675986766815,4.136252775788307,94.6920096874237,0.0607549212872982,1.1109787039458752
QGEN134,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu a,99.95253086090088,0.04746907216031104,99.8333990573883,0.03457445127423853,0.03202972002327442,0.09999927133321762
QGEN135,General,GEM,La tomba del padre di Micerino è alta un po' come un albero!,70.15970349311829,29.840293526649475,0.5776269361376762,99.27656650543213,0.08197153802029788,0.06382885039784014
QGEN136,General,GEM,Il vulcano più attivo nell'Atlantico è il Stromboli situato in Italia.,98.59002232551575,1.4099826104938984,3.119598515331745,4.439336061477661,0.6367786787450314,91.80428385734558
QGEN137,General,GEM,Ciao Micerino! Come stai? .Cosa vuoi fare oggi? .,0.02754101005848497,99.97245669364929,8.243239670991898,91.45176410675049,0.016079359920695424,0.2889116760343313
QGEN138,General,GEM,Ecco come costruire una piramide egizia ma ricordati che è un progetto impegnativo!,99.70205426216125,0.2979488577693701,86.6527795791626,11.462145298719406,0.01744526089169085,1.8676342442631721
QGEN139,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu anche,99.96170997619629,0.038289645453915,99.7448742389679,0.04404624050948769,0.03734513884410262,0.17373755108565092
QGEN140,General,GEM,La tomba del padre di Micerino è alta un po' come un albero!,70.15970349311829,29.840293526649475,0.5776269361376762,99.27656650543213,0.08197153802029788,0.06382885039784014
QGEN141,General,GEM,La tomba del padre Micerino è alta circa 10 metri. .,23.4930157661438,76.5069842338562,0.08204352343454957,99.80579018592834,0.04505896067712456,0.06711083115078509
QGEN142,General,GEM,La tomba di Micerino è alta circa 1 5 metri. .,99.1253912448883,0.874605868011713,3.2183218747377396,95.29281854629517,0.2667125780135393,1.2221471406519413
QGEN143,General,GEM,La tomba di Micerino è alta circa 1 5 metri. .,99.1253912448883,0.874605868011713,3.2183218747377396,95.29281854629517,0.2667125780135393,1.2221471406519413
QGEN144,General,GEM,Un tornado può raggiungere una velocità di fino a 300 chilometri all'ora,80.04573583602905,19.954265654087067,53.10688614845276,0.7482660468667746,0.15894155949354172,45.985907316207886
QGEN145,General,GEM,Ecco alcuni altri nomi per un tortano . Torta di mele Se il,99.93759989738464,0.06240764632821083,99.91148114204407,0.04322974709793925,0.012501314631663263,0.03278496442362666
QGEN146,General,GEM,Ecco alcuni esempi di fantasmi delle montagne . 1. Il fantasma del valico .,0.020971382036805153,99.97902512550354,0.032083026599138975,1.8589938059449196,0.2600971609354019,97.84883260726929
QGEN147,General,GEM,Ecco alcune azioni che possiamo fare per aiutare gli animali a non scomparire . Proteggere,80.17202019691467,19.827978312969208,38.83134424686432,19.59163248538971,0.054206233471632004,41.52281582355499
